source_id,url,label
L2-E031,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Prestación de servicios para los trámites de identidad y propiedad'
L2-S037,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Programa atención a personas con discapacidad en unidades básicas de rehabilitación'
L2-U024,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Seamos mejores estudiantes'
L2-S212,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Núcleos Urbanos de Bienestar Emocional (NUBE)'
L2-F018,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Vinculación y fortalecimiento de la cultura y las artes'
L2-G021,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,"Descargar CSV oficial 2024 y buscar 'Verificación, inspección y vigilancia ambiental'"
L2-S136,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Jóvenes Cultivando la Movilidad'
L2-S011,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Coinversión para igualdad de la Ciudad de México'
L2-E112,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Operación y promoción de movilidad sustentable'
L2-G023,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Protección y regulación animal'
L2-S182,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Apoyo a Estancias Infantiles'
L2-S018,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,"Descargar CSV oficial 2024 y buscar 'Estímulos económicos a las asociaciones deportivas que participan en la olimpiada, paralimpiada y nacional juvenil'"
L2-G002,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Diseño urbano y regulación de los espacios públicos'
L2-S030,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Programa apoyo económico a policías y bomberos pensionados de la CAPREPOL con discapacidad permanente'
L2-S208,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,"Descargar CSV oficial 2024 y buscar 'Cultivando paz, arte y cultura en Tlalpan'"
L2-F024,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,"Descargar CSV oficial 2024 y buscar 'Acciones de educación, prevención y atención de políticas de seguridad vial'"
L2-U012,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Asistencia social y servicios asistenciales'
L2-P019,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Planeación de la política de turismo'
L2-S128,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Defensoría de los derechos y apoyos económicos a niñas y niños de Tlalpan'
L2-E110,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Atención telefónica sobre servicios de no emergencia'
L2-S180,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Programa de desarrollo turístico PRODETUR'
L2-P004,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Promoción integral para el cumplimiento de los derechos de la niñez y de la adolescencia'
L2-P052,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,"Descargar CSV oficial 2024 y buscar 'Dictámenes, lineamientos y coordinación de programas, estrategias y proyectos del Gobierno de la Ciudad de México'"
L2-E125,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Acciones para proyectos ambientales'
L2-E076,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Servicios integrales a jubilados y pensionados'
L2-P044,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Acciones para la integración del transporte público'
L2-E103,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Acciones de gabinete de seguridad'
L2-F031,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,"Descargar CSV oficial 2024 y buscar 'Organización de eventos cívicos, festividades patrias y tradiciones'"
L2-K004,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Infraestructura de transporte público'
L2-O005,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Promoción de la cultura a legalidad'
L2-E092,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Operación y mantenimiento de mercados públicos'
L2-K007,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Sistema de transporte público Cablebús'
L2-F001,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Alianza para la preservación del patrimonio cultural de la Ciudad de México'
L2-E091,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Operación y mantenimiento de la central de abastos'
L2-S205,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,"Descargar CSV oficial 2024 y buscar 'Prevención del embarazo adolescente, Tlalpan'"
L2-S184,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,"Descargar CSV oficial 2024 y buscar 'Compañía de danza clásica, moderna y folclórica de la alcaldía Iztacalco'"
L2-E148,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Entre la Calle y el Hogar'
L2-E152,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Promoción de autocuidado y envejecimiento digno de las personas mayores y grupos de atención prioritaria'
L2-S092,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Pongamos el ejemplo con deporte en Cuauhtémoc'
L2-S135,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Unidad-Es Tlalpan'
L2-S026,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Mejor escuela'
L2-E124,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Programa integral de movilidad inteligente'
L2-F033,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Proyectos de desarrollo y fomento agropecuario'
L2-S144,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Alimentos A Centros de Desarrollo Infantil'
L2-E011,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Fortalecimiento en materia jurídica'
L2-E088,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Operación y mantenimiento de la red de transporte de pasajeros (RTP)'
L2-S146,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,"Descargar CSV oficial 2024 y buscar 'Ayuda a personas de escasos recursos y para tratamientos médicos de enfermedades crónico-degenerativas, terminales y discapacidades'"
L2-S064,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Desarrollo integral de las Personas con Discapacidad'
L2-E144,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Apoyo integral para mujeres embarazadas y madres en situación de vulnerabilidad'
L2-S097,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,"Descargar CSV oficial 2024 y buscar 'Apoyo económico a personas no asalariadas que por motivo de secuelas de enfermedades crónico degenerativas no transmisibles y/o terminales, estén imposibilitadas de trabajar y residan en la alcaldía Cuauhtémoc'"
L2-F013,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,"Descargar CSV oficial 2024 y buscar 'Operación de centros culturales, museos, teatros y espacios para el arte y cultura'"
L2-E128,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Mantenimiento y rehabilitación de áreas verdes'
L2-E053,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Protección ciudadana orden público y paz social'
L2-U027,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Convenios con Casas Hogar de Niñas y Niños'
L2-S139,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Apoyo al desarrollo agropecuario sustentable'
L2-S093,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Apoyo económico para el reconocimiento de las personas cuidadoras'
L2-E021,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Seguridad ciudadana en cuadrantes'
L2-S111,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Iztapalapa la más Deportiva'
L2-E078,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Atención Médica de Urgencias'
L2-U002,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,"Descargar CSV oficial 2024 y buscar 'Agua potable, drenaje y saneamiento'"
L2-S014,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Comida para los CAI's'
L2-E145,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Aprende y crea diferente'
L2-S211,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Atención a menores y madres en situación de vulnerabilidad'
L2-E054,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Protección y vigilancia del sector público y privado'
L2-S140,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,"Descargar CSV oficial 2024 y buscar 'Prevención del delito, Tlalpan'"
L2-E049,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Producción y servicios fílmicos y cinematográficos'
L2-E068,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Prevención y atención a menores infractores'
L2-U026,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Apoyos económicos y otras ayudas sociales'
L2-S132,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Apoyo Profesional a la Población en sus Tareas Educativas en las Bibliotecas Públicas'
L2-S095,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Apoyo económico para el combate al rezago educativo de las infancias indígenas'
L2-E136,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Operación de viveros'
L2-E102,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Profesionalización de servidores públicos de la salud'
L2-E138,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Atención y prevención de la violencia intrafamiliar'
L2-S101,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Apoyo económico para la atención emergente en materia de salud de las personas trans'
L2-S147,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Ayuda económica para promover el deporte competitivo en jóvenes'
L2-F014,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Promoción y fomento de las sociedades cooperativas'
L2-S072,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Atención integral al adulto mayor'
L2-U034,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Programa de apoyo para implementar y ejecutar acciones de prevención de la violencia contra las mujeres'
L2-S186,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Programa de apoyo integral a la mujer para la equidad (PAIME)'
L2-E122,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Reforestación en suelo de conservación'
L2-U018,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Apoyo para la atención y prevención de las adicciones'
L2-U020,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Programa de atención a menores vulnerables'
L2-S218,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Apoyo a jefas de familia'
L2-E115,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Atención y prevención de la violencia contra las mujeres'
L2-U035,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,"Descargar CSV oficial 2024 y buscar 'Programa para la reconstrucción, rehabilitación de viviendas y otras previsiones'"
L2-E059,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Representación y defensa del gobierno en materia fiscal y hacendaria'
L2-U007,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Financiamiento para el acceso a la vivienda'
L2-S098,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Apoyo Económico a Jefas de Familia para su Inclusión Laboral'
L2-O003,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Inhibición y sanción de las prácticas de corrupción'
L2-E113,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Gestión integral de riesgos'
L2-K018,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Rehabilitación y mejoramiento de los mercados públicos de la Ciudad de México'
L2-E108,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Ciudad segura y amigable para las mujeres y niñas'
L2-E111,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Asesoramiento en materia jurídica'
L2-U029,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Cuidados Alternativos'
L2-P045,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Diseño integral de infraestructura peatonal y ciclista'
L2-S151,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Programa de apoyo a personas con Discapacidad'
L2-E002,https://datos.cdmx.gob.mx/dataset/3a6cba97-adb1-4f35-9df1-984cc3657aca/resource/7fa1da81-531c-477c-93db-7580bc1c7ad0/download/egresos_2024_aprobado.csv,Descargar CSV oficial 2024 y buscar 'Acciones de fortalecimiento para la procuración de justicia'
